delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,polygon.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,12,5,149,10,842.9225812999066,,842.9088263998274,842.9225812999066,843.9241666998714,843.9241666998714,843.9241666998714,844.4583678999916,space,0.5187796999234706,None,844.4593882998452,844.8732997666268,845.1852204999886,845.1729845998343,845.1730272998102,845.1852204999886,845.1852204999886,845.1852204999886,847.8915405999869,500,1,[2.716253299964592],[2.7162659999448806],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,12,6,150,5,847.9063583998941,,847.8927939999849,847.9063583998941,848.9060062998906,848.9060062998906,848.9060062998906,852.8741324997973,space,3.957128700101748,None,852.8748026997782,853.5893215665749,853.8959499998018,853.8827995997854,853.8828349998221,853.8959499998018,853.8959499998018,853.8959499998018,857.8742333999835,600,1,[3.9892915000673383],[3.9893036999274045],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,12,7,151,3,857.8889647999313,,857.8751398997847,857.8889647999313,858.8893666998483,858.8893666998483,858.8893666998483,859.690723199863,space,0.7984029999934137,None,859.691441499861,859.806094566655,860.1151137999259,860.1027876997832,860.102832699893,860.1151137999259,860.1151137999259,860.1151137999259,867.1578769998159,400,1,[7.052760199876502],[7.0527733999770135],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,12,8,152,6,867.1724139999133,,867.1587961998302,867.1724139999133,868.1724972999655,868.1724972999655,868.1724972999655,869.8407990999985,space,1.6633037000428885,None,869.8416757998057,869.9559645665033,870.3152261998039,870.300252799876,870.300300099887,870.3152261998039,870.3152261998039,870.3152261998039,873.9405401998665,300,1,[3.6379348000045866],[3.637947600102052],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,400,unexp,12,9,153,1,873.9559214999899,,873.9416481999215,873.9559214999899,874.9551622997969,874.9551622997969,874.9551622997969,875.5230127999093,space,0.551796100102365,None,875.5236203998793,875.9386636666643,876.2467987998389,876.233072699979,876.233106300002,876.2467987998389,876.2467987998389,876.2467987998389,882.7252951997798,100,1,[6.490324000129476],[6.490336500108242],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,12,10,154,7,882.7388708000071,,882.7261787999887,882.7388708000071,883.7388525998686,883.7388525998686,883.7388525998686,884.3067204998806,space,0.5537897001486272,None,884.3073427998461,884.7221740666466,885.040539199952,885.0233637997881,885.0234147999436,885.040539199952,885.040539199952,885.040539199952,888.5565847000107,400,1,[3.5309927000198513],[3.531003399984911],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,12,11,155,11,888.5717267999426,,888.5575238999445,888.5717267999426,889.572793699801,889.572793699801,889.572793699801,890.3566701000091,space,0.769469799939543,None,890.3573985998519,891.0720474664743,891.3848913998809,891.3725083000027,891.3725557997823,891.3848913998809,891.3848913998809,891.3848913998809,894.4395483999979,500,1,[3.064861200051382],[3.0648705000057817],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,13,0,156,3,894.4550001998432,,894.4404807998799,894.4550001998432,895.4554425999522,895.4554425999522,895.4554425999522,896.8732053998392,space,1.4111426998861134,None,896.8738856997807,896.988512166605,897.2953845998272,897.2828016998246,897.2828388998751,897.2953845998272,897.2953845998272,897.2953845998272,899.7560713998973,600,1,[2.471326099941507],[2.471335500013083],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,13,1,157,11,899.7716469999868,,899.75700519979,899.7716469999868,900.7717227998655,900.7717227998655,900.7717227998655,901.3228268998209,space,0.5471167000941932,None,901.3234712998383,902.0382690665467,902.3461797998752,902.3326890999451,902.3327245998662,902.3461797998752,902.3461797998752,902.3461797998752,904.9400306998286,700,1,[2.6054062000475824],[2.6054180001374334],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,13,2,158,5,904.9547066998202,,904.9408927999903,904.9547066998202,905.9552130999509,905.9552130999509,905.9552130999509,906.6395620999392,space,0.6690823000390083,None,906.6404177998193,907.355021766449,907.6692163997795,907.6576783999335,907.6577080998104,907.6692163997795,907.6692163997795,907.6692163997795,910.5894935999531,500,1,[2.9299916999880224],[2.930001800181344],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,13,3,159,7,910.6050153998658,,910.5904601998627,910.6050153998658,911.6044607998338,911.6044607998338,911.6044607998338,912.9895905999001,space,1.3818620000965893,None,912.9903145998251,913.4049564665804,913.7157977998722,913.702303199796,913.702358599985,913.7157977998722,913.7157977998722,913.7157977998722,916.2054282999597,600,1,[2.500319000100717],[2.5003305999562144],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,13,4,160,8,916.2207954998594,,916.2063864998054,916.2207954998594,917.2212395998649,917.2212395998649,917.2212395998649,917.7560460998211,space,0.5275788998696953,None,917.7566413998138,918.4713164666357,918.7844660999253,918.7725088999141,918.7725563999265,918.7844660999253,918.7844660999253,918.7844660999253,921.256261699833,700,1,[2.481502000009641],[2.481512099970132],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,13,5,161,9,921.2710503998678,,921.2572347999085,921.2710503998678,922.2712266999297,922.2712266999297,922.2712266999297,923.8555609998293,space,1.5676345999818295,None,923.8561746999621,923.9709894664741,924.2854269999079,924.2727826999035,924.2728269998915,924.2854269999079,924.2854269999079,924.2854269999079,926.7068951998372,600,1,[2.4318627000320703],[2.431875499896705],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,13,6,162,4,926.7209477999713,,926.7080699999351,926.7209477999713,927.7211310998537,927.7211310998537,927.7211310998537,930.0233118999749,space,2.29571760003455,None,930.024286699947,930.4380669666609,930.7464495999739,930.7325785998255,930.7326255999506,930.7464495999739,930.7464495999739,930.7464495999739,934.3392588999122,400,1,[3.6044483000878245],[3.60446110018529],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,400,unexp,13,7,163,1,934.3540927998256,,934.3402304998599,934.3540927998256,935.3544226998929,935.3544226998929,935.3544226998929,935.9052297999151,space,0.5350901999045163,None,935.9058776998427,936.321080566446,936.6342169998679,936.6230995999649,936.6231477998663,936.6342169998679,936.6342169998679,936.6342169998679,939.3066455998924,200,1,[2.681491600116715],[2.68150130007416],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,13,8,164,6,939.3204969000071,,939.307436299976,939.3204969000071,940.3206542998087,940.3206542998087,940.3206542998087,940.9219032998662,space,0.5981833999976516,None,940.9225854999386,941.0372454666688,941.3479421997909,941.3328578998335,941.3328914998565,941.3479421997909,941.3479421997909,941.3479421997909,944.0381838998292,400,1,[2.7034472001250833],[2.7034555999562144],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,400,unexp,13,9,165,0,944.0537032999564,,944.0391729997937,944.0537032999564,945.0540402999613,945.0540402999613,945.0540402999613,945.5381044999231,space,0.47870390000753105,None,945.538613999961,945.6538225666775,945.9655956998467,945.9524156998377,945.9524731999263,945.9655956998467,945.9655956998467,945.9655956998467,948.2049130999949,100,1,[2.2500459998846054],[2.2500560998450965],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,400,unexp,13,10,166,2,948.2203863998875,,948.2058386998251,948.2203863998875,949.2203561998904,949.2203561998904,949.2203561998904,949.7718632000033,space,0.5444986000657082,None,949.7724773997907,950.4873712666488,950.795726899989,950.7826825999655,950.7827554999385,950.795726899989,950.795726899989,950.795726899989,952.5382423999254,100,1,[1.7532051999587566],[1.753216699929908],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,13,11,167,10,952.5542427999899,,952.5392499999143,952.5542427999899,953.5539730999153,953.5539730999153,953.5539730999153,954.1227926998399,space,0.5582910000812262,None,954.123770999955,954.5369286665848,954.8448523997795,954.832350899931,954.8323902999982,954.8448523997795,954.8448523997795,954.8448523997795,957.422316199867,500,1,[2.587893499992788],[2.587907100096345],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,14,0,168,11,957.4367797998711,,957.4232162998524,957.4367797998711,958.4371755998582,958.4371755998582,958.4371755998582,958.9550534998998,space,0.5085124000906944,None,958.9557701000012,959.6703609666476,959.9815856998321,959.9690917998087,959.9691288999747,959.9815856998321,959.9815856998321,959.9815856998321,962.8885536999442,500,1,[2.917612300021574],[2.917625900125131],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,14,1,169,7,962.9039397998713,,962.8896799997892,962.9039397998713,963.9037295999005,963.9037295999005,963.9037295999005,965.1548093999736,space,1.2381749998312443,None,965.1554619998205,965.5702167666207,965.884313999908,965.8726557998452,965.8727035999764,965.884313999908,965.884313999908,965.884313999908,967.5716538999695,500,1,[1.6969103999435902],[1.6969230000395328],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,14,2,170,8,967.5866047998425,,967.5725547999609,967.5866047998425,968.58678399981,968.58678399981,968.58678399981,969.5384938998614,space,0.9491014999803156,None,969.5391938998364,970.2533042666657,970.5648081998806,970.5526879997924,970.552735599922,970.5648081998806,970.5648081998806,970.5648081998806,972.5051240997855,500,1,[1.9503504999447614],[1.9503617000300437],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,14,3,171,5,972.5200110999867,,972.5061071999371,972.5200110999867,973.5198167997878,973.5198167997878,973.5198167997878,974.7549524998758,space,1.2330438999924809,None,974.7557457999792,975.4699293666674,975.7878653998487,975.7729620998725,975.7730099000037,975.7878653998487,975.7878653998487,975.7878653998487,978.0559926999267,500,1,[2.280646499944851],[2.2806613999418914],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,14,4,172,6,978.0694747997914,,978.0570146997925,978.0694747997914,979.06965640001,979.06965640001,979.06965640001,980.8547294999007,space,1.7682452998124063,None,980.8555450998247,980.9701400665256,981.2840737998486,981.2724734998774,981.2725180999842,981.2840737998486,981.2840737998486,981.2840737998486,985.1711045999546,500,1,[3.896685300162062],[3.8966967000160366],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,14,5,173,4,985.1860826998018,,985.172120800009,985.1860826998018,986.1861416997854,986.1861416997854,986.1861416997854,986.8211929998361,space,0.6329063000157475,None,986.8220128999092,987.2363891665048,987.5486810998991,987.532774799969,987.5328429997899,987.5486810998991,987.5486810998991,987.5486810998991,990.2879511998035,500,1,[2.751670900033787],[2.7516820000018924],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,400,unexp,14,6,174,2,990.3023005998693,,990.2888739998452,990.3023005998693,991.3032466999721,991.3032466999721,991.3032466999721,991.7203288997989,space,0.40170749998651445,None,991.72086329991,992.4199344665433,992.7343450000044,992.7224150998518,992.7224524999037,992.7343450000044,992.7343450000044,992.7343450000044,996.7703125998378,120,1,[4.045948199927807],[4.04595739999786],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,14,7,175,10,996.7859447998926,,996.7713082998525,996.7859447998926,997.786045299843,997.786045299843,997.786045299843,998.4050509999506,space,0.6037658001296222,None,998.4059341999236,998.8192251665207,999.1264433998149,999.1124199999031,999.1124574998394,999.1264433998149,999.1264433998149,999.1264433998149,1001.8210660999175,500,1,[2.70660959999077],[2.706620499957353],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,14,8,176,9,1001.8356170000043,,1001.8219825997949,1001.8356170000043,1002.8359012999572,1002.8359012999572,1002.8359012999572,1003.3704617999028,space,0.5316898000892252,None,1003.3711802999023,1003.4857086665618,1003.8001136998646,1003.7824700998608,1003.7825167998672,1003.8001136998646,1003.8001136998646,1003.8001136998646,1006.3368819998577,500,1,[2.5520911999046803],[2.552099500084296],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,400,unexp,14,9,177,1,1006.3521356999408,,1006.3378468998708,1006.3521356999408,1007.3522965998854,1007.3522965998854,1007.3522965998854,1008.2538393998984,space,0.8961207999382168,None,1008.254612099845,1008.6688859665921,1008.9782840998378,1008.9628062997945,1008.962852699915,1008.9782840998378,1008.9782840998378,1008.9782840998378,1012.1699014999904,250,1,[3.2050346999894828],[3.205047900089994],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,400,unexp,14,10,178,0,1012.1852547999006,,1012.1708597999532,1012.1852547999006,1013.185631299857,1013.185631299857,1013.185631299857,1013.8201383999549,space,0.624384299851954,None,1013.8206562998239,1013.9356388664494,1014.2454741999973,1014.2323655998334,1014.2324136998504,1014.2454741999973,1014.2454741999973,1014.2454741999973,1018.6865954999812,200,1,[4.45146490004845],[4.451475499896333],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,14,11,179,3,1018.7021886999719,,1018.687607599888,1018.7021886999719,1019.7019817999098,1019.7019817999098,1019.7019817999098,1020.2367413998581,space,0.5319628999568522,None,1020.2375074999873,1020.3518203665192,1020.6641461998224,1020.6520452999976,1020.6520897999872,1020.6641461998224,1020.6641461998224,1020.6641461998224,1023.5536739998497,400,1,[2.8993027999531478],[2.8993150000460446],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,15,0,180,11,1023.5683236999903,,1023.5546214999631,1023.5683236999903,1024.5685308999382,1024.5685308999382,1024.5685308999382,1025.0030064999592,space,0.4185988998506218,None,1025.0036051999778,1025.7184235666102,1026.032495399937,1026.0125876998063,1026.012635299936,1026.032495399937,1026.032495399937,1026.032495399937,1028.0195583999157,500,1,[2.004509200109169],[2.004519199952483],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,400,unexp,15,1,181,1,1028.0349703999236,,1028.0205258999486,1028.0349703999236,1029.035095399944,1029.035095399944,1029.035095399944,1029.5538063999265,space,0.5160691000055522,None,1029.5546070998535,1029.968272366623,1030.2770875999704,1030.2665463997982,1030.2665808999445,1030.2770875999704,1030.2770875999704,1030.2770875999704,1035.1546474997886,250,1,[4.885982400039211],[4.88599619991146],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,15,2,182,10,1035.168616599869,,1035.155891599832,1035.168616599869,1036.1680874999147,1036.1680874999147,1036.1680874999147,1036.6861330999527,space,0.5018621000926942,None,1036.686697299825,1037.1016212665165,1037.415723899845,1037.4023008998483,1037.4023487998638,1037.415723899845,1037.415723899845,1037.415723899845,1040.052808099892,600,1,[2.6479986999183893],[2.648017599945888],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,15,3,183,5,1040.0679206999484,,1040.0540299999993,1040.0679206999484,1041.0682251998223,1041.0682251998223,1041.0682251998223,1043.5526155999396,space,2.476287999888882,None,1043.553214599844,1044.2683885666231,1044.5783158999402,1044.5624963999726,1044.5625352999195,1044.5783158999402,1044.5783158999402,1044.5783158999402,1047.2857404998504,400,1,[2.7211009000893682],[2.721110299928114],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,15,4,184,4,1047.3011842998676,,1047.286722799996,1047.3011842998676,1048.3012453999836,1048.3012453999836,1048.3012453999836,1049.6523604998365,space,1.33623390016146,None,1049.6529627998825,1050.067653566661,1050.3777652999852,1050.3624227999244,1050.3624706999399,1050.3777652999852,1050.3777652999852,1050.3777652999852,1052.7027605997864,350,1,[2.3382099999580532],[2.3382214000448585],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,15,5,185,3,1052.7175821999554,,1052.7036926997826,1052.7175821999554,1053.7176396998111,1053.7176396998111,1053.7176396998111,1054.2019479998853,space,0.479221299989149,None,1054.2024904999416,1054.3176929664953,1054.6263066998217,1054.6122681999113,1054.6123044998385,1054.6263066998217,1054.6263066998217,1054.6263066998217,1060.9521448998712,650,1,[6.337773400126025],[6.337781500071287],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,15,6,186,9,1060.9676341998857,,1060.9529575998895,1060.9676341998857,1061.9678310998715,1061.9678310998715,1061.9678310998715,1062.4851506999694,space,0.5023076001089066,None,1062.4856904998887,1062.6008991664896,1062.914678099798,1062.9020791999064,1062.9021254999097,1062.914678099798,1062.914678099798,1062.914678099798,1065.4206015998498,600,1,[2.5152801999356598],[2.5152946999296546],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,400,unexp,15,7,187,2,1065.4340440998785,,1065.4220823999494,1065.4340440998785,1066.4339901998173,1066.4339901998173,1066.4339901998173,1069.9523725998588,space,3.5112559001427144,None,1069.9530652000103,1070.6671735665916,1070.9751484999433,1070.9621882999782,1070.9622225000057,1070.9751484999433,1070.9751484999433,1070.9751484999433,1074.1355462998617,200,1,[3.171438700053841],[3.1714504999108613],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,400,unexp,15,8,188,0,1074.1504821998533,,1074.1365175999235,1074.1504821998533,1075.1505640998948,1075.1505640998948,1075.1505640998948,1075.5352467999328,space,0.3809634998906404,None,1075.5359673998319,1075.6505234665858,1075.9636006997898,1075.9528153999709,1075.9528500000015,1075.9636006997898,1075.9636006997898,1075.9636006997898,1079.5850156999659,200,1,[3.6301987001206726],[3.6302151000127196],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,15,9,189,7,1079.6002492997795,,1079.5862734999973,1079.6002492997795,1080.6004847998265,1080.6004847998265,1080.6004847998265,1081.151722599985,space,0.5394520999398082,None,1081.1525394998025,1081.5668873666475,1081.8745660998393,1081.8621326999273,1081.8621727998834,1081.8745660998393,1081.8745660998393,1081.8745660998393,1084.3679368000012,600,1,[2.503826100146398],[2.503836000105366],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,15,10,190,6,1084.3833878999576,,1084.3689180999063,1084.3833878999576,1085.3836366999894,1085.3836366999894,1085.3836366999894,1085.7181595999282,space,0.32299420004710555,None,1085.7188341999426,1085.833589666585,1086.1918045999482,1086.1801707998384,1086.1802210998721,1086.1918045999482,1086.1918045999482,1086.1918045999482,1089.4843402998522,500,1,[3.301808899967],[3.3018181999213994],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,15,11,191,8,1089.5001118998043,,1089.4853178998455,1089.5001118998043,1090.5002959999256,1090.5002959999256,1090.5002959999256,1091.601518199779,space,1.096879499964416,None,1091.602326999884,1092.3167434665995,1092.6244817997795,1092.611998999957,1092.6120313999709,1092.6244817997795,1092.6244817997795,1092.6244817997795,1097.3001940997783,650,1,[4.68651259993203],[4.68652329989709],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,400,unexp,16,0,192,2,1097.3159531999845,,1097.3014188997913,1097.3159531999845,1098.3161508999765,1098.3161508999765,1098.3161508999765,1098.9840316998307,space,0.6585067000705749,None,1098.9848072999157,1099.6999883666324,1100.0148198998068,1100.0024470998906,1100.0024898999836,1100.0148198998068,1100.0148198998068,1100.0148198998068,1102.2839410998859,200,1,[2.2793316000606865],[2.2793430001474917],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,16,1,193,11,1102.2992370999418,,1102.2849381999113,1102.2992370999418,1103.2994604997803,1103.2994604997803,1103.2994604997803,1103.8350894998293,space,0.5272290001157671,None,1103.8358068999369,1104.5497277666038,1104.8704138998874,1104.859784499975,1104.8598124999553,1104.8704138998874,1104.8704138998874,1104.8704138998874,1107.5346799998078,400,1,[2.67336990009062],[2.6733826000709087],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,16,2,194,7,1107.5496288998984,,1107.535618999973,1107.5496288998984,1108.5498408998828,1108.5498408998828,1108.5498408998828,1109.1187442999799,space,0.5625301999971271,None,1109.1195981998462,1109.5324099665197,1109.8434835998341,1109.832162000006,1109.8322045998648,1109.8434835998341,1109.8434835998341,1109.8434835998341,1112.717222499894,450,1,[2.8829463000874966],[2.8829550000373274],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,16,3,195,6,1112.7329218999948,,1112.7184171997942,1112.7329218999948,1113.7328400998376,1113.7328400998376,1113.7328400998376,1114.0841018999927,space,0.3462791999336332,None,1114.0847666999325,1114.1992574665385,1114.514507399872,1114.5019998999778,1114.502045399975,1114.514507399872,1114.514507399872,1114.514507399872,1117.0344192998018,500,1,[2.530047500040382],[2.530057800002396],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,16,4,196,10,1117.0492288998794,,1117.035302999895,1117.0492288998794,1118.0489843999967,1118.0489843999967,1118.0489843999967,1120.8173308998812,space,2.755060200113803,None,1120.8181397998706,1121.2327640664919,1121.5451160999946,1121.5321680000052,1121.5322147998959,1121.5451160999946,1121.5451160999946,1121.5451160999946,1124.2839031999465,300,1,[2.749605700140819],[2.7496188001241535],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,16,5,197,4,1124.2992914998904,,1124.2848832998425,1124.2992914998904,1125.2989994999953,1125.2989994999953,1125.2989994999953,1125.866770699853,space,0.5557028998155147,None,1125.8674647998996,1126.282256666633,1126.5930853998289,1126.5818107000086,1126.5818520998582,1126.5930853998289,1126.5930853998289,1126.5930853998289,1129.7169340997934,450,1,[3.1329071999061853],[3.132917599985376],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,16,6,198,9,1129.7323588998988,,1129.7179558998905,1129.7323588998988,1130.7326492997818,1130.7326492997818,1130.7326492997818,1131.6005637999624,space,0.8567900001071393,None,1131.6010737998877,1131.7159876665721,1132.0245213999879,1132.011970099993,1132.0120107999537,1132.0245213999879,1132.0245213999879,1132.0245213999879,1134.1995859998278,500,1,[2.1853674999438226],[2.185378500027582],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,400,unexp,16,7,199,0,1134.215099599911,,1134.2005553999916,1134.215099599911,1135.1986748999916,1135.1986748999916,1135.215277099982,1136.900797399925,space,1.6995852999389172,None,1136.9014981999062,1137.0156329665954,1137.3237659998704,1137.3118248998653,1137.3118790998124,1137.3237659998704,1137.3237659998704,1137.3237659998704,1140.2500081998296,300,1,[2.9358562999404967],[2.935865600127727],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,400,unexp,16,8,200,1,1140.2654677999672,,1140.2509914999828,1140.2654677999672,1141.2650455997791,1141.2650455997791,1141.2650455997791,1141.8838248997927,space,0.6093208000529557,None,1141.8845226999838,1142.2983215666065,1142.6050905999728,1142.5921355998144,1142.592183199944,1142.6050905999728,1142.6050905999728,1142.6050905999728,1144.5668503998313,300,1,[1.9724433000665158],[1.9724526000209153],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,16,9,201,3,1144.5821127998643,,1144.5677837999538,1144.5821127998643,1145.5815854999237,1145.5815854999237,1145.5815854999237,1146.4499258999713,space,0.8563564999494702,None,1146.4506569998339,1146.5650511666356,1146.8743497999385,1146.8619247998577,1146.8619639999233,1146.8743497999385,1146.8743497999385,1146.8743497999385,1152.2328000999987,500,1,[5.368592799874023],[5.368602899834514],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
